三佳花苑,121.356616,31.157459,71256.4814814815,27
万科城市花园,121.337656,31.16121,51302.230769230766,65
万兆家园(一期),121.346389,31.150711,55282.45,20
万泰花园,121.351128,31.144504,52748.2,5
莲浦府邸(公寓),121.358254,31.140374,68562.66666666667,6
宝仪花苑,121.359774,31.150774,68527.5,10
青南小区,121.346141,31.15436,77051.33333333333,3
东方花园(一期),121.360627,31.144667,55262.625,16
富丽公寓(西区),121.358806,31.136458,52983.625,8
广海花园,121.349734,31.146891,55970.333333333336,9
金美苑,121.339032,31.153421,41608.666666666664,3
万科城花新园,121.33048,31.155191,65854.71428571429,28
白雪公主,121.350466,31.13948,59884.26666666667,15
皇都花园(公寓),121.363182,31.138523,73688.13888888889,36
黎明花园,121.343391,31.14971,46874.4375,16
秀枫翠谷,121.360011,31.160848,61280.166666666664,12
碧林湾(公寓),121.345585,31.13891,66520.18181818182,11
万兆家园(四期),121.346389,31.150711,55947.0,2
华夏茗苑(二期),121.352197,31.152884,66768,1
华莘花园,121.336937,31.157329,47419.0,8
金泰公寓,121.354978,31.160558,61769.333333333336,3
水清年华花园,121.338563,31.151283,54821.818181818184,11
华宝花园,121.350759,31.145897,53634.166666666664,6
牡丹公寓,121.345306,31.15348,53120.0,5
南国花园,121.341839,31.162121,49003.57142857143,7
茂盛花苑,121.332505,31.171645,44496.117647058825,17
佳宝新村,121.33988,31.156173,50629.64705882353,17
万科桂馨苑,121.333376,31.159232,63552.5,2
宝隆新村,121.348707,31.153111,62371.0,3
明泉公寓,121.349809,31.15716,51905.0,4
金球花园,121.342755,31.163093,47306.25,4
万科魅力之城,121.073119,31.276528,60815.545454545456,11
新都名园,121.330199,31.158062,56674.5,6
惠明苑,121.341748,31.148205,48549.8,5
碧林湾南苑(华友路260弄),121.350968,31.138465,54057.2,5
万兆家园(三期),121.346389,31.150711,53318,1
碧林湾新苑,121.345585,31.13891,57861,1
华夏茗苑(一期),121.352197,31.152884,66451.0,3
泰景苑,121.344067,31.159297,55241,1
汇宝公寓,121.344031,31.159965,50921.5,2
保利名苑(别墅),121.347192,31.145367,64601.5,2
摩登堂,121.349329,31.140393,60827.25,12
保利名苑(公寓),121.347192,31.145367,55902.71428571428,7
碧林湾(别墅),121.345585,31.13891,70923.0,2
欣源公寓,121.344809,31.162514,48209.57142857143,7
万泰公寓,121.34307,31.159909,48229.25,4
蒲汇新村,121.351556,31.157994,71650.33333333333,6
吴宝新村,121.345528,31.159439,54878,1
园艺新村,121.3534,31.147738,55565.166666666664,6
蓼花汀花园(公寓),121.359443,31.13823,70429.8,5
白浪新村,121.348437,31.154632,69934.0,3
万科荷花苑,121.32944,31.16025,65578,1
水景书香园,121.359595,31.152262,109375,1
水榭花堤,121.352598,31.145146,57277,1
万兆家园(二期)(公寓),121.346389,31.150711,65518,1
学院新村,121.358787,31.148991,64714.0,4
西郊英园,121.346012,31.162589,55791.4,5
京都苑,121.347354,31.154147,64060.0,2
万兆家园(五期),121.346389,31.150711,61315.75,4
牡丹新村,121.343482,31.155552,56476,1
欧香名邸,121.331507,31.164302,60913.5,2
海星公寓,121.345538,31.160995,52193.0,2
东风小区(七宝),121.416191,31.007831,70343.5,2
亿豪名邸,121.354771,31.146236,68247.5,2
佳宝一村,121.34182,31.158471,46856.0,2
豪世盛地,121.338324,31.150834,52866,1
宝南小区,121.349431,31.149886,54938,1
枫荷兰庭,121.349044,31.148217,65954,1
民主新村,121.348488,31.158115,60422,1
东碧林湾,121.357614,31.141682,51548.666666666664,3
皇都花园(别墅),121.363182,31.138523,63023,1
富丽公寓(东区),121.358806,31.136458,52286,1
龙吴路9弄,121.439656,31.175744,72749.33333333333,3
爱中爱华公寓,121.444877,31.187982,74843.0,4
漕溪四村,121.435683,31.172622,75622.03703703702,27
龙吴路13弄,121.438898,31.175193,64038.6,5
天钥新村,121.442151,31.186753,73107.14285714287,14
科汇景苑,121.435177,31.174191,75753,1
金海大厦,121.432245,31.171123,65804.71428571429,7
明安馨苑,121.437452,31.17776,85911.0,2
明佳苑,121.437566,31.178439,73881.0,2
龙山新村,121.440915,31.183435,69505.24324324324,37
兆嘉园,121.435319,31.173576,76924.83333333333,6
龙吴路11弄,121.439043,31.175749,67764.25,8
漕溪二村,121.4324,31.174368,75429.2,15
望族城,121.431015,31.171801,57056.2,5
澳龙公寓,121.431927,31.170796,77450.5,2
精文公寓,121.445237,31.187234,71116.5,2
华富小区,121.437381,31.176976,71604.16666666667,6
金浦大楼,121.432155,31.177287,67741.5,2
住友公寓,121.438861,31.177175,56943.5,2
佳信徐汇公寓,121.433445,31.174972,71505.75,4
金谷园,121.432436,31.178066,75315.3,10
宏伟阁,121.435676,31.171827,65567,1
龙漕路245弄,121.438371,31.172688,76447.5,2
漕溪三村,121.432166,31.172183,75568.0,5
龙山公寓,121.443257,31.186056,74758.0,2
芳草苑(徐汇),121.439521,31.174277,79309.5,2
银星名庭,121.43267,31.17093,72587.75,4
漕溪一村,121.432146,31.175393,70572.58333333333,12
凯翔小区,121.434428,31.171985,77476.76923076923,13
北海大厦,121.439836,31.185666,71315.66666666667,3
金衡公寓,121.431412,31.17588,89184,1
铭源大楼,121.431581,31.176864,71507,1
鹏欣公寓,121.439406,31.185974,61420.5,2
宜仕怡家,121.435836,31.178186,95604,1
华南公寓,121.43619,31.173804,68487,1
龙山小区,121.44182,31.184891,72854.33333333333,3
申达利宏大楼,121.445501,31.187622,76072,1
漕东路30弄,121.434057,31.175759,68083,1
凯德新视界(一期),121.806737,30.965321,25027.51724137931,29
祥安菊苑,121.809102,30.964494,20523.0,3
紫丁香花园,121.804492,30.974682,28979.666666666668,3
万祥馨苑,121.813555,30.969775,20464.5,8
凯德新视界(二期),121.806737,30.965321,24095.333333333332,3
祥安竹苑,121.8108,30.963678,18906.0,6
祥安兰苑,121.807942,30.962073,21588.0,3
中浩云花园,121.411706,31.264056,68883.33333333333,12
中环锦园,121.407483,31.271032,66202.23076923077,13
中环家园,121.409287,31.265204,64843.46153846154,13
香泉小区,121.407095,31.265611,59088.46153846154,13
愉景华庭,121.396249,31.272652,65867.53846153847,13
大华颐和华城(公寓),121.396502,31.276549,64581.13953488372,43
岚灵小区,121.417419,31.268716,51751.0,2
万里真欣园,121.399775,31.26987,60793.6,5
杨家桥小区(普陀),121.388785,31.269843,53401.22727272727,22
中环花苑,121.412385,31.26643,74706.0,9
金鼎公寓(普陀),121.510098,31.230729,53211.25,4
万里真金苑,121.401691,31.269454,56383.4,10
交暨小区,121.417147,31.265087,54111.375,8
万里雅筑,121.399207,31.267174,69776.4,5
达安春之声,121.396965,31.269828,73710.30769230769,13
万里晶品苑,121.392368,31.270346,67340.6,5
凯旋华庭,121.399428,31.273937,71784.25,4
真华路157弄,121.404475,31.267405,57235,1
东旺雍景苑,121.417191,31.267533,65243.0,5
真华路36弄,121.406295,31.264197,63128.333333333336,3
大华颐和华城(别墅),121.396502,31.276549,68461.33333333333,3
万里名轩,121.404689,31.269322,60456.0,6
巴黎之春,121.401641,31.266434,57371.25,8
万里欣苑,121.413768,31.262923,67608.33333333333,3
金华苑,121.400779,31.278477,63571.0,4
鑫都佳园,121.41726,31.265963,63500,1
未来域,121.532792,31.150004,63336.230769230766,13
凌兆新村,121.486781,31.147683,52388.0,3
金橘新苑,121.520014,31.151856,59153.666666666664,9
三林苑,121.515825,31.147578,52127.57142857143,28
翠竹苑,121.515128,31.144161,51163.333333333336,12
三林世博家园(东书房路560弄),121.534937,31.1615,53206.0,17
金地湾流域(公寓),121.514352,31.150892,82644.33333333333,21
品珍苑,121.519023,31.143594,51354.42857142857,7
尚东国际名园,121.505998,31.163934,88307.28571428571,7
凌兆新村(上浦路201弄),121.486781,31.147683,48035.857142857145,7
纯翠苑,121.497687,31.154569,60850.0,5
名嘉新苑,121.531493,31.146053,59378.9,10
三林世博家园(大道站路94弄),121.534937,31.1615,51031.68965517241,29
浦发绿城,121.532721,31.144346,50782.18421052631,76
金禾新苑,121.524144,31.151465,61210.09090909091,11
世华锦城,121.495861,31.163694,68660.26666666665,15
环球翡翠湾花园(公寓),121.528606,31.155671,61473.51851851852,27
南江苑,121.515342,31.169603,57885.818181818184,22
凌兆新村(凌兆路586弄),121.486781,31.147683,52578.75,8
凌兆新村(上浦路202弄),121.486781,31.147683,51161.066666666666,15
金谊河畔,121.510873,31.142193,67187.5,24
恒大翰城瀚林苑,121.504344,31.152385,60421.5,4
凌兆新村(凌兆路500弄),121.486781,31.147683,51888.5,2
桃李家园,121.500276,31.162358,62840.666666666664,9
三林新村(永泰路468弄),121.499811,31.136603,55142.333333333336,6
盛源公寓,121.523441,31.146213,60086.666666666664,15
凌兆新村(凌兆路285弄),121.486781,31.147683,53123.333333333336,3
万科新里程,121.52611,31.161912,83346.95,20
凌兆新村(凌兆路256弄),121.486781,31.147683,54411.0,4
翰城国际,121.505334,31.157116,65884.0,10
品新苑,121.520189,31.142553,49162.5,2
吉利名苑,121.503239,31.16188,72032.22222222222,9
凌兆新村(凌兆路711弄),121.486781,31.147683,52255.333333333336,3
新里城和合苑,121.522158,31.160356,81697.43243243243,37
万科金色雅筑,121.513748,31.145968,74865.5,10
三林世博家园(板泉路2000弄),121.534937,31.1615,54003.25,12
绿茵苑(浦东),121.378921,31.125319,53769.642857142855,14
三林世博家园(东书房路390弄),121.534937,31.1615,51981.944444444445,18
上南雅筑,121.50054,31.16254,56010.666666666664,3
凌兆新村(凌兆路334弄),121.486781,31.147683,54162.0,3
金光小区,121.508413,31.147231,61211.42857142857,7
东旺名苑,121.49907,31.158974,74836.0,5
东方滨港园,121.525996,31.160354,83202.66666666667,9
绿地香颂(浦东)(公寓),121.444306,31.365884,56588.8125,16
万科金色里程(公寓),121.524149,31.164065,86698.18181818182,11
凌兆新村(上浦路36弄),121.486781,31.147683,51765.0,15
香樟苑(浦东),121.394531,31.004952,53784.166666666664,18
岭南苑(凌兆路127弄),121.487965,31.144542,56066.77777777778,9
成发苑,121.492266,31.164982,67599.66666666667,3
金苹果花园,121.495374,31.157497,63386.0,9
凌兆新村(上浦路69弄),121.486781,31.147683,53049.875,16
锦翠苑,121.491048,31.149151,59485.0,5
棕榈苑,121.52416,31.143443,52188.2,5
品翠苑,121.517602,31.139565,48273.083333333336,12
红枫苑,121.522505,31.141633,49062.0,2
凌霄苑,121.520962,31.140083,49497.57142857143,7
东方康德家园,121.509597,31.128519,48402.260869565216,23
思浦小区,121.489105,31.16138,53982.125,16
海吉公寓,121.487657,31.154254,72496,1
申江豪城,121.495529,31.166291,68249.8,10
岭南苑(凌兆路99弄),121.487965,31.144542,53810.8,5
凌兆新村(三林路711弄),121.486781,31.147683,53749.0,3
浦发御园,121.52996,31.149259,73964.11111111111,9
东方悦居,121.500032,31.167147,62317.739130434784,23
浦发博园(公寓),121.530655,31.153294,65125.0,10
华夏小区,121.489789,31.165149,54138.0,9
三林安居苑,121.521643,31.147545,56240.44827586207,29
凌兆新村(上浦路276弄),121.486781,31.147683,50241.0,3
三林世博家园(板泉路2101弄),121.534937,31.1615,53817.545454545456,11
万科五玠坊,121.510436,31.158102,74005.0,2
古银杏苑,121.525025,31.14493,51078.0,2
三林世博家园(新浦路199弄),121.534937,31.1615,53663.2,5
永泰花苑,121.513384,31.139794,54703.37037037037,27
明丰花园,121.527064,31.152761,56217.666666666664,9
博学家园,121.514444,31.159047,66511.9,10
飞旺家园,121.497309,31.160118,59767.6,5
凌兆新村(三林路709弄),121.486781,31.147683,48204,1
东方吉苑,121.500943,31.164749,61985.125,8
康花新村,121.541351,31.150782,44050.833333333336,6
玉兰苑(三林),121.495022,31.023996,60625,1
城林雅苑,121.50361,31.129933,49028.59090909091,22
三林世博家园(新浦路91弄),121.534937,31.1615,51125.5,2
凌兆新村(凌兆路555弄),121.486781,31.147683,51830.666666666664,3
凌兆新村(凌兆路405弄),121.486781,31.147683,51743.0,6
凌兆新村(凌兆路379弄),121.486781,31.147683,51586.6,15
南杨小区(长清路),121.486859,31.158557,53774.260869565216,23
日月豪庭(公寓),121.528814,31.150548,57033.0,4
依水园,121.504,31.124167,48260.833333333336,6
士韵家园,121.493574,31.125929,50873.416666666664,12
杨思路502弄,121.490579,31.16167,59249.666666666664,3
六里嘉园,121.529023,31.172704,51465.666666666664,3
艾南小区,121.526174,31.171537,48307.2,5
衡辰三林苑,121.515825,31.147578,62579.333333333336,6
凌兆新村(上浦路355弄),121.486781,31.147683,52649.5,2
华城丽苑,121.484941,31.161265,67425,1
三杨新村一街坊,121.484771,31.15626,68584.28571428571,7
三林世博家园(新浦路251弄),121.534937,31.1615,52944.28571428572,7
华城秀庭,121.484517,31.165028,69729.25,4
馨乐园,121.493799,31.14194,56852.5,4
品华苑,121.516458,31.142368,52673.0,5
上南玲珑苑,121.502679,31.152721,60527.4,5
凌兆新村(上浦路336弄),121.486781,31.147683,51092.142857142855,7
南杨小区(新浦路),121.486859,31.158557,48702.75,4
三林新村(永泰路133弄),121.499811,31.136603,54753.5,10
三林新村(永泰路136弄),121.499811,31.136603,56483.0,4
杨思水境园,121.49108,31.164418,54421,1
联丰苑,121.502492,31.155215,60538,1
安临小区,121.488055,31.164673,54834.333333333336,3
绿地香颂(浦东)(别墅),121.444306,31.365884,62952.0,2
杨新路80弄,121.489256,31.16598,52204,1
日月新殿,121.492695,31.157652,61492.0,2
联丰新苑,121.502784,31.156538,52807.0,4
凌兆新村(上浦路565弄),121.486781,31.147683,51222.5,2
凌兆新村(上浦路606弄),121.486781,31.147683,54885.2,10
林梅小区,121.503491,31.143332,53280.75,4
凌兆新村(凌兆路530弄),121.486781,31.147683,51212.25,4
叠翠苑,121.495805,31.154548,68460.0,4
三林新村(永泰路258弄),121.499811,31.136603,56169.5,2
凌兆新村(凌兆路726弄),121.486781,31.147683,44699,1
凌兆丹桂苑,121.499969,31.143555,51428,1
南国龙苑,121.487475,31.156563,58392.666666666664,3
上南兰庭苑,121.508698,31.14892,55159.333333333336,3
都林嘉苑南苑(杨南路1168弄),121.506231,31.155176,57255.333333333336,3
上南路3520弄,121.495886,31.156081,53933.666666666664,3
上南路3827弄,121.50229,31.153801,47969,1
三杨新村二街坊,121.484114,31.15823,70193.5,2
都林龙苑,121.488098,31.155767,63150.0,3
意凯家苑,121.511472,31.140696,52235.0,2
凌兆佳苑,121.48952,31.148893,59736.0,2
凌兆新村(上浦路165弄),121.486781,31.147683,51536.333333333336,6
凌兆新村(上浦路505弄),121.486781,31.147683,51840.0,2
凌兆新村(凌兆路396弄),121.486781,31.147683,51730.666666666664,6
杨南新村,121.496274,31.153279,53139.333333333336,3
华丰佳园,121.497607,31.1617,66109.0,3
红柿苑,121.522056,31.142777,49649.0,3
环球翡翠湾花园(别墅),121.528606,31.155671,83431,1
凌云公寓,121.415341,31.139953,51266.28571428572,7
海宏大厦,121.493185,31.167301,48781,1
凌兆路608弄,121.499336,31.1455,51832.0,2
日月新苑,121.499491,31.151659,59419.75,4
上南山水苑,121.498996,31.16063,62823.5,4
凌兆新村(凌兆路428弄),121.486781,31.147683,54191,1
美林别墅,121.526185,31.148657,118746,1
金桂苑(浦东),121.518045,31.141346,51452.0,2
凌兆新村(上浦路410弄),121.486781,31.147683,54658,1
杨新路198弄,121.4874,31.165575,53803.0,4
品诚苑,121.516377,31.140465,55570,1
海阳一村,121.49293,31.157133,59950.5,2
凌兆新村(上浦路510弄),121.486781,31.147683,52008.5,2
尚东鼎,121.50878,31.1611,93231.0,2
盛世天地,121.526596,31.158536,74343,1
金地湾流域(别墅),121.514352,31.150892,84637.0,3
万科金色里程(别墅),121.524149,31.164065,71831,1
